"id","timestamp","open_price","high_price","low_price","close_price"
203,2018-03-07 03:00:00.000,10716.48,10899,9389.31,9910
204,2018-03-08 03:00:00.000,9910,10099,9060,9271.64
205,2018-03-09 03:00:00.000,9267.07,9410,8329,9227
206,2018-03-10 03:00:00.000,9230,9490,8667.07,8770.22
207,2018-03-11 03:00:00.000,8770.22,9740,8450,9533.57
208,2018-03-12 03:00:00.000,9533.57,9888.88,8780,9131.34
209,2018-03-13 03:00:00.000,9131.34,9474,8823,9150
210,2018-03-14 03:00:00.000,9151.92,9333.78,7900.28,8170
211,2018-03-15 03:00:00.000,8184.01,8430,7650,8240.98
212,2018-03-16 03:00:00.000,8240.98,8611.64,7900,8260
213,2018-03-17 03:00:00.000,8260,8348.62,7721.99,7824.8
214,2018-03-18 03:00:00.000,7824.01,8317.4,7322,8189.99
215,2018-03-19 03:00:00.000,8189,8705.23,8088.4,8600
216,2018-03-20 03:00:00.000,8595.01,9050,8280,8909.98
217,2018-03-21 03:00:00.000,8909.96,9177.01,8750.6,8885
218,2018-03-22 03:00:00.000,8884.82,9100,8465.1,8722.9
219,2018-03-23 03:00:00.000,8720,8909,8269,8898.03
220,2018-03-24 03:00:00.000,8898.04,8999.95,8491,8546.86
221,2018-03-25 03:00:00.000,8531.25,8669.85,8365.77,8470.15
222,2018-03-26 03:00:00.000,8470.14,8514.89,7831,8134.23
223,2018-03-27 03:00:00.000,8134.22,8215.94,7730,7795.51
224,2018-03-28 03:00:00.000,7795.51,8109,7728,7949.3
225,2018-03-29 03:00:00.000,7949.3,7975,6941.11,7090.14
226,2018-03-30 03:00:00.000,7090.16,7292.43,6600.1,6840.23
227,2018-03-31 03:00:00.000,6840.24,7223.36,6777,6923.91
228,2018-04-01 03:00:00.000,6922,7049.98,6430,6813.01
229,2018-04-02 03:00:00.000,6813.01,7125,6765,7056
230,2018-04-03 03:00:00.000,7063.97,7520,7011.01,7405.21
231,2018-04-04 03:00:00.000,7405.21,7427.52,6707,6796.1
232,2018-04-05 03:00:00.000,6796.1,6902,6566.69,6770.76
233,2018-04-06 03:00:00.000,6770,6850,6500,6601.39
234,2018-04-07 03:00:00.000,6601.39,7070,6586.28,6895.8
235,2018-04-08 03:00:00.000,6895.81,7109.13,6880,7018
236,2018-04-09 03:00:00.000,7011.04,7185,6611,6782.72
237,2018-04-10 03:00:00.000,6781.55,6890,6656,6843.9
238,2018-04-11 03:00:00.000,6839.56,6990,6787,6953.79
239,2018-04-12 03:00:00.000,6953.78,8012.23,6743.2,7923
240,2018-04-13 03:00:00.000,7922.99,8233.39,7732,7877.41
241,2018-04-14 03:00:00.000,7877.48,8186,7810,7999.01
242,2018-04-15 03:00:00.000,8004,8429.54,7999.02,8355
243,2018-04-16 03:00:00.000,8355.07,8419,7867,8064.92
244,2018-04-17 03:00:00.000,8064.92,8173.7,7825.4,7885.02
245,2018-04-18 03:00:00.000,7890.96,8236.43,7868,8173
246,2018-04-19 03:00:00.000,8173.99,8296,8080,8278
247,2018-04-20 03:00:00.000,8273.84,8930,8177.09,8856.98
248,2018-04-21 03:00:00.000,8852.12,9035,8565,8915.31
249,2018-04-22 03:00:00.000,8915.31,9020.67,8727.68,8787.02
250,2018-04-23 03:00:00.000,8785.7,8985,8745,8934.01
251,2018-04-24 03:00:00.000,8934,9731.01,8922,9619.99
252,2018-04-25 03:00:00.000,9618.96,9759.82,8730,8869.99
253,2018-04-26 03:00:00.000,8869.99,9307.48,8651.62,9266
254,2018-04-27 03:00:00.000,9267.03,9395,8889,8915.35
255,2018-04-28 03:00:00.000,8915.35,9427.48,8870,9348
256,2018-04-29 03:00:00.000,9348,9570.51,9163.74,9419
257,2018-04-30 03:00:00.000,9417.04,9458.64,9124.99,9246.01
258,2018-05-01 03:00:00.000,9246.01,9248.99,8800.49,9071.48
259,2018-05-02 03:00:00.000,9071.48,9268,8970.2,9247.84
260,2018-05-03 03:00:00.000,9247.81,9844,9168.4,9750
261,2018-05-04 03:00:00.000,9750,9830.04,9520.85,9713.99
262,2018-05-05 03:00:00.000,9714,10020,9682,9864
263,2018-05-06 03:00:00.000,9863.99,9970,9417.03,9659.01
264,2018-05-07 03:00:00.000,9661.02,9689.67,9181,9365
265,2018-05-08 03:00:00.000,9365,9475.7,9060.54,9187.56
266,2018-05-09 03:00:00.000,9178,9390,8965,9310
267,2018-05-10 03:00:00.000,9310,9395.12,8970,9002.2
268,2018-05-11 03:00:00.000,9002.21,9016.8,8341,8400
269,2018-05-12 03:00:00.000,8405.94,8646.88,8153,8465.94
270,2018-05-13 03:00:00.000,8475.44,8763.36,8298,8679.71
271,2018-05-14 03:00:00.000,8679.71,8879.99,8277,8663.34
272,2018-05-15 03:00:00.000,8663.37,8859.99,8401.3,8462
273,2018-05-16 03:00:00.000,8462,8488,8083.01,8330
274,2018-05-17 03:00:00.000,8330,8464,7979,8041.46
275,2018-05-18 03:00:00.000,8038.82,8273.21,7911.9,8239.81
276,2018-05-19 03:00:00.000,8238.01,8390.8,8095.73,8233.49
277,2018-05-20 03:00:00.000,8233.49,8609,8163.9,8526.98
278,2018-05-21 03:00:00.000,8526.97,8595.31,8305,8381.24
279,2018-05-22 03:00:00.000,8386.89,8400.18,7935.11,7977.11
280,2018-05-23 03:00:00.000,7977.12,8031.9,7425,7501.95
281,2018-05-24 03:00:00.000,7501.95,7730.73,7266.99,7575.01
282,2018-05-25 03:00:00.000,7578.99,7649.55,7308.15,7457
283,2018-05-26 03:00:00.000,7456.99,7620,7300,7333.96
284,2018-05-27 03:00:00.000,7334,7400,7231.11,7338.99
285,2018-05-28 03:00:00.000,7338.99,7437,7058.02,7099
286,2018-05-29 03:00:00.000,7099,7540,7032.95,7461.29
287,2018-05-30 03:00:00.000,7467.98,7569,7260.5,7375.96
288,2018-05-31 03:00:00.000,7382.07,7699,7327.51,7485.01
289,2018-06-01 03:00:00.000,7485.01,7608.55,7355.54,7521.01
290,2018-06-02 03:00:00.000,7521.01,7697.33,7437,7640.03
291,2018-06-03 03:00:00.000,7636.81,7786.69,7600,7714.26
292,2018-06-04 03:00:00.000,7714.26,7760.52,7446.5,7487
293,2018-06-05 03:00:00.000,7487,7679.49,7358,7625
294,2018-06-06 03:00:00.000,7626.64,7699,7467.05,7658.84
295,2018-06-07 03:00:00.000,7658.79,7765,7620,7691.08
296,2018-06-08 03:00:00.000,7691.08,7703.5,7531,7603.44
297,2018-06-09 03:00:00.000,7603.44,7683.98,7450,7491.73
298,2018-06-10 03:00:00.000,7491.73,7491.73,6622.81,6764.99
299,2018-06-11 03:00:00.000,6765,6922,6610,6872
300,2018-06-12 03:00:00.000,6872,6890.51,6435,6530
301,2018-06-13 03:00:00.000,6530,6627.6,6118.68,6292.78
302,2018-06-14 03:00:00.000,6292.78,6720,6260,6635.98
303,2018-06-15 03:00:00.000,6638.67,6666.66,6362.31,6388.9
304,2018-06-16 03:00:00.000,6380.01,6560,6320.86,6483.98
305,2018-06-17 03:00:00.000,6482.5,6589.03,6422,6449.61
306,2018-06-18 03:00:00.000,6444.06,6794.38,6380,6712.46
307,2018-06-19 03:00:00.000,6711.39,6841.74,6653,6741.21
308,2018-06-20 03:00:00.000,6740,6817.23,6551.81,6761.51
309,2018-06-21 03:00:00.000,6763.21,6795,6672.57,6718.84
310,2018-06-22 03:00:00.000,6717.69,6733.97,5918.94,6045
311,2018-06-23 03:00:00.000,6045.92,6260,6008.48,6149.98
312,2018-06-24 03:00:00.000,6149.98,6259.8,5750,6136.97
313,2018-06-25 03:00:00.000,6137.95,6350,6061.97,6252
314,2018-06-26 03:00:00.000,6252,6272.54,6035,6070.78
315,2018-06-27 03:00:00.000,6065.89,6190.43,5971,6133.73
316,2018-06-28 03:00:00.000,6134.73,6173.01,5827,5853.98
317,2018-06-29 03:00:00.000,5851.01,6300,5780,6197.92
318,2018-06-30 03:00:00.000,6197.92,6528.99,6186.03,6390.07
319,2018-07-01 03:00:00.000,6391.08,6441.06,6251,6356.81
320,2018-07-02 03:00:00.000,6360.82,6685,6271.62,6615.29
321,2018-07-03 03:00:00.000,6615.29,6679.35,6463.01,6513.86
322,2018-07-04 03:00:00.000,6511.01,6784.92,6441.11,6586.98
323,2018-07-05 03:00:00.000,6585.53,6712,6453.33,6529.2
324,2018-07-06 03:00:00.000,6529.2,6648.54,6425,6609.78
325,2018-07-07 03:00:00.000,6609.79,6818.16,6508.88,6756.98
326,2018-07-08 03:00:00.000,6753.48,6780,6667.44,6712.1
327,2018-07-09 03:00:00.000,6712.1,6802.06,6612.24,6662.12
328,2018-07-10 03:00:00.000,6662.78,6681,6263,6296.91
329,2018-07-11 03:00:00.000,6296.91,6406,6278.99,6378.07
330,2018-07-12 03:00:00.000,6378.07,6380.28,6070,6250.57
331,2018-07-13 03:00:00.000,6251.4,6350,6110,6214.57
332,2018-07-14 03:00:00.000,6214.57,6335,6178,6251.99
333,2018-07-15 03:00:00.000,6250.9,6395,6225.4,6353.01
334,2018-07-16 03:00:00.000,6354.15,6747.3,6330.4,6723.35
335,2018-07-17 03:00:00.000,6723.33,7468.99,6652.04,7317.44
336,2018-07-18 03:00:00.000,7317.44,7588.08,7225.38,7381.9
337,2018-07-19 03:00:00.000,7381.88,7576.28,7270,7466.21
338,2018-07-20 03:00:00.000,7468.86,7700,7273,7337.53
339,2018-07-21 03:00:00.000,7337.47,7458.47,7211,7398.78
340,2018-07-22 03:00:00.000,7399.25,7582.4,7335.5,7394.79
341,2018-07-23 03:00:00.000,7394.78,7833,7375,7721.01
342,2018-07-24 03:00:00.000,7721.65,8486,7696,8397.24
343,2018-07-25 03:00:00.000,8397.24,8491.77,8050,8175.64
344,2018-07-26 03:00:00.000,8175.63,8315.69,7850.06,7920
345,2018-07-27 03:00:00.000,7920,8285,7805,8188.57
346,2018-07-28 03:00:00.000,8188.57,8246.54,8067,8225.04
347,2018-07-29 03:00:00.000,8225.04,8294.51,8115,8211
348,2018-07-30 03:00:00.000,8210.99,8273,7866,8173.92
349,2018-07-31 03:00:00.000,8171.4,8180,7633,7730.93
350,2018-08-01 03:00:00.000,7735.67,7750,7430,7604.58
351,2018-08-02 03:00:00.000,7600.08,7709.46,7455.72,7525.71
352,2018-08-03 03:00:00.000,7525.71,7540,7282.44,7418.78
353,2018-08-04 03:00:00.000,7412.27,7494.81,6926,7009.84
354,2018-08-05 03:00:00.000,7009.84,7089.87,6882.29,7024.19
355,2018-08-06 03:00:00.000,7024.19,7160,6821,6934.82
356,2018-08-07 03:00:00.000,6935,7150.46,6670,6720.06
357,2018-08-08 03:00:00.000,6720.63,6721.54,6123,6285
358,2018-08-09 03:00:00.000,6283.27,6622.81,6178.6,6529.79
359,2018-08-10 03:00:00.000,6529.79,6575.88,6026.39,6144.01
360,2018-08-11 03:00:00.000,6148.13,6488,5971,6232.35
361,2018-08-12 03:00:00.000,6222.55,6472.3,6130,6308.33
362,2018-08-13 03:00:00.000,6308.56,6545,6145.04,6246.35
363,2018-08-14 03:00:00.000,6248.25,6250.33,5880,6188.08
364,2018-08-15 03:00:00.000,6188.08,6609,6172.11,6267.16
365,2018-08-16 03:00:00.000,6265.27,6480,6205.6,6311.75
366,2018-08-17 03:00:00.000,6316,6585,6285.4,6584.49
367,2018-08-18 03:00:00.000,6579.04,6620,6288,6387.96
368,2018-08-19 03:00:00.000,6387.96,6541,6300,6477.53
369,2018-08-20 03:00:00.000,6477.53,6530,6220,6254.84
370,2018-08-21 03:00:00.000,6251,6500,6235.08,6480
371,2018-08-22 03:00:00.000,6479.98,6882.54,6251.2,6360.89
372,2018-08-23 03:00:00.000,6362.57,6576.99,6342.28,6525.01
373,2018-08-24 03:00:00.000,6525,6725,6440.5,6681.64
374,2018-08-25 03:00:00.000,6686.98,6789,6650.61,6733.64
375,2018-08-26 03:00:00.000,6733.64,6775.27,6568,6700
376,2018-08-27 03:00:00.000,6700,6940.51,6646.5,6908.64
377,2018-08-28 03:00:00.000,6907.26,7135,6860,7076.11
378,2018-08-29 03:00:00.000,7077,7133.81,6912.34,7031.22
379,2018-08-30 03:00:00.000,7033.21,7063.63,6784.81,6984.84
380,2018-08-31 03:00:00.000,6984.84,7089,6888,7011.21
381,2018-09-01 03:00:00.000,7011.21,7275,7008.74,7200.01
382,2018-09-02 03:00:00.000,7201.57,7345.45,7127,7302.01
383,2018-09-03 03:00:00.000,7302,7338.28,7191.63,7263.02
384,2018-09-04 03:00:00.000,7263,7410,7227.17,7359.06
385,2018-09-05 03:00:00.000,7359.05,7397.3,6682,6700
386,2018-09-06 03:00:00.000,6697.27,6725,6265,6516.01
387,2018-09-07 03:00:00.000,6516.84,6544,6320,6395.54
388,2018-09-08 03:00:00.000,6395.54,6478,6111,6185.05
389,2018-09-09 03:00:00.000,6185.06,6441,6141.53,6250.81
390,2018-09-10 03:00:00.000,6252.26,6373.98,6221,6312
391,2018-09-11 03:00:00.000,6311.99,6404,6169.68,6294.91
392,2018-09-12 03:00:00.000,6293,6360,6192.37,6338.62
393,2018-09-13 03:00:00.000,6338.62,6535,6337.4,6487.38
394,2018-09-14 03:00:00.000,6487.39,6584.99,6385.62,6476.63
395,2018-09-15 03:00:00.000,6476.63,6565.45,6466.13,6514.96
396,2018-09-16 03:00:00.000,6514.96,6524.62,6370,6505
397,2018-09-17 03:00:00.000,6500.08,6533.84,6201,6248.69
398,2018-09-18 03:00:00.000,6248.69,6390,6224.98,6336.45
399,2018-09-19 03:00:00.000,6336.39,6517.7,6123,6391.89
400,2018-09-20 03:00:00.000,6392,6540,6325,6492
401,2018-09-21 03:00:00.000,6492,6784.86,6491,6759.02
402,2018-09-22 03:00:00.000,6759.01,6839.03,6627,6723.05
403,2018-09-23 03:00:00.000,6723.05,6788.23,6661.75,6708
404,2018-09-24 03:00:00.000,6706.81,6730,6557,6581.39
405,2018-09-25 03:00:00.000,6581.42,6584.01,6325.02,6447.54
406,2018-09-26 03:00:00.000,6445.11,6557.99,6379.7,6465.12
407,2018-09-27 03:00:00.000,6467.84,6750,6434,6689.13
408,2018-09-28 03:00:00.000,6689.12,6814.8,6540.88,6634.58
409,2018-09-29 03:00:00.000,6634.58,6636,6464.57,6596.38
410,2018-09-30 03:00:00.000,6597.66,6662,6533,6626.57
411,2018-10-01 03:00:00.000,6626.57,6667.09,6510,6611.61
412,2018-10-02 03:00:00.000,6610,6640,6494,6525.79
413,2018-10-03 03:00:00.000,6525.79,6549,6430,6510
414,2018-10-04 03:00:00.000,6510.01,6643.46,6505.09,6593.79
415,2018-10-05 03:00:00.000,6591.69,6697,6543.08,6635.65
416,2018-10-06 03:00:00.000,6635.65,6651,6566.77,6594.27
417,2018-10-07 03:00:00.000,6596.44,6640,6525,6615.26
418,2018-10-08 03:00:00.000,6615.26,6715.6,6587,6673.01
419,2018-10-09 03:00:00.000,6673.01,6685.38,6607,6656.61
420,2018-10-10 03:00:00.000,6656.67,6659.95,6530,6631
421,2018-10-11 03:00:00.000,6630.21,6633.92,6205,6252.68
422,2018-10-12 03:00:00.000,6252.71,6360,6209,6298.01
423,2018-10-13 03:00:00.000,6298,6345,6285.07,6332.93
424,2018-10-14 03:00:00.000,6332.92,6416,6308,6339.34
425,2018-10-15 03:00:00.000,6339.34,7680,6300,6752.5
426,2018-10-16 03:00:00.000,6752.5,6900,6670,6759.27
427,2018-10-17 03:00:00.000,6762.76,6811.12,6676.01,6740.89
428,2018-10-18 03:00:00.000,6739.01,6796,6567,6618.96
429,2018-10-19 03:00:00.000,6618.96,6648.14,6523,6528.88
430,2018-10-20 03:00:00.000,6528.88,6617.65,6505.55,6588.4
431,2018-10-21 03:00:00.000,6585.72,6663.9,6580,6590.11
432,2018-10-22 03:00:00.000,6590.12,6639,6535.27,6581.2
433,2018-10-23 03:00:00.000,6581.2,6595,6515.45,6553.51
434,2018-10-24 03:00:00.000,6553.51,6630,6547.53,6565.5
435,2018-10-25 03:00:00.000,6566.81,6575.09,6502.8,6528.09
436,2018-10-26 03:00:00.000,6528.13,6600,6515.01,6538.63
437,2018-10-27 03:00:00.000,6538.63,6558.35,6463.04,6505.6
438,2018-10-28 04:00:00.000,6505.6,6514.17,6453,6489.93
439,2018-10-29 04:00:00.000,6489.93,6505.01,6315,6344.5
440,2018-10-30 04:00:00.000,6344.5,6395,6317.01,6330.87
441,2018-10-31 04:00:00.000,6330.01,6428,6245.02,6371.93
442,2018-11-01 04:00:00.000,6369.52,6442.65,6348.66,6410
443,2018-11-02 04:00:00.000,6410,6460.34,6388.2,6433.98
444,2018-11-03 04:00:00.000,6432.8,6439.97,6345,6387.09
445,2018-11-04 04:00:00.000,6388,6525,6359,6485.85
446,2018-11-05 04:00:00.000,6485.85,6504.39,6431.02,6468.99
447,2018-11-06 04:00:00.000,6468.99,6531.31,6445.18,6519.11
448,2018-11-07 04:00:00.000,6522.73,6615.15,6509,6578.46
449,2018-11-08 04:00:00.000,6578.46,6594,6468.22,6479.84
450,2018-11-09 04:00:00.000,6479.84,6511.53,6391.01,6419.99
451,2018-11-10 04:00:00.000,6419.99,6475.55,6411,6433.05
452,2018-11-11 04:00:00.000,6435.16,6462.14,6355,6449.81
453,2018-11-12 04:00:00.000,6450.71,6497,6421,6453.07
454,2018-11-13 04:00:00.000,6451.68,6498,6391.15,6457.66
455,2018-11-14 04:00:00.000,6458.98,6482.84,5656.87,5922.41
456,2018-11-15 04:00:00.000,5917.2,5939.54,5403.42,5753.4
457,2018-11-16 04:00:00.000,5757.09,5782.89,5549.25,5655.94
458,2018-11-17 04:00:00.000,5650.57,5656.6,5565.43,5628.29
459,2018-11-18 04:00:00.000,5630.49,5738.17,5617,5662
460,2018-11-19 04:00:00.000,5661.94,5664,4855,4910.03
461,2018-11-20 04:00:00.000,4913.4,5048.24,4326,4558.86
462,2018-11-21 04:00:00.000,4559.91,4787.2,4413.85,4661.07
463,2018-11-22 04:00:00.000,4661.08,4721.77,4335,4370
464,2018-11-23 04:00:00.000,4370.9,4484,4222.94,4420.61
465,2018-11-24 04:00:00.000,4415.63,4527,3824.69,3932.44
466,2018-11-25 04:00:00.000,3933.68,4233,3652.66,4085.78
467,2018-11-26 04:00:00.000,4088.69,4206,3701,3862.2
468,2018-11-27 04:00:00.000,3864.45,3940,3689.12,3875.21
469,2018-11-28 04:00:00.000,3875.63,4394.47,3874.27,4264.85
470,2018-11-29 04:00:00.000,4262.06,4450.38,4125.65,4295.84
471,2018-11-30 04:00:00.000,4295.72,4341.36,3943,4041.32
472,2018-12-01 04:00:00.000,4041.27,4299.99,3963.01,4190.02
473,2018-12-02 04:00:00.000,4190.98,4312.99,4103.04,4161.01
474,2018-12-03 04:00:00.000,4160.55,4179,3827,3884.01
475,2018-12-04 04:00:00.000,3884.76,4085,3781,3951.64
476,2018-12-05 04:00:00.000,3950.98,3970,3745,3769.84
477,2018-12-06 04:00:00.000,3768.44,3899.99,3500,3508.75
478,2018-12-07 04:00:00.000,3508.75,3549.99,3224.6,3403.55
479,2018-12-08 04:00:00.000,3403.57,3495,3222,3410.93
480,2018-12-09 04:00:00.000,3411.36,3658,3394.04,3545.37
481,2018-12-10 04:00:00.000,3548.49,3610,3370.11,3432.88
482,2018-12-11 04:00:00.000,3434.01,3480,3324.32,3380.39
483,2018-12-12 04:00:00.000,3379.23,3492,3350,3445
484,2018-12-13 04:00:00.000,3446.38,3460,3255.5,3302.06
485,2018-12-14 04:00:00.000,3302.06,3335.39,3177,3224.17
486,2018-12-15 04:00:00.000,3225.19,3276.5,3156.26,3211.72
487,2018-12-16 04:00:00.000,3211.71,3294,3186,3228.67
488,2018-12-17 04:00:00.000,3229.22,3585,3216,3509.08
489,2018-12-18 04:00:00.000,3509.03,3678.59,3424.47,3652.98
490,2018-12-19 04:00:00.000,3653,3912.73,3622.55,3662.22
491,2018-12-20 04:00:00.000,3660.01,4120,3635,4049.62
492,2018-12-21 04:00:00.000,4051.86,4139.99,3764,3838.66
493,2018-12-22 04:00:00.000,3840.25,3979,3785,3948.91
494,2018-12-23 04:00:00.000,3948.91,4021.53,3870,3929.71
495,2018-12-24 04:00:00.000,3929.71,4198,3924.83,4008.01
496,2018-12-25 04:00:00.000,4010.11,4020,3646.41,3745.79
497,2018-12-26 04:00:00.000,3745.56,3837.15,3656.74,3777.74
498,2018-12-27 04:00:00.000,3777.74,3813.98,3535,3567.91
499,2018-12-28 04:00:00.000,3567.89,3887.25,3540.04,3839.26
500,2018-12-29 04:00:00.000,3839,3892,3670,3695.32
501,2018-12-30 04:00:00.000,3696.71,3903.5,3657.9,3801.91
502,2018-12-31 04:00:00.000,3803.12,3810,3630.33,3702.9
503,2019-01-01 04:00:00.000,3701.23,3810.16,3642,3797.14
504,2019-01-02 04:00:00.000,3796.45,3882.14,3750.45,3858.56
505,2019-01-03 04:00:00.000,3857.57,3862.74,3730,3766.78
506,2019-01-04 04:00:00.000,3767.2,3823.64,3703.57,3792.01
507,2019-01-05 04:00:00.000,3790.09,3840.99,3751,3770.96
508,2019-01-06 04:00:00.000,3771.12,4027.71,3740,3987.6
509,2019-01-07 04:00:00.000,3987.62,4017.9,3921.53,3975.45
510,2019-01-08 04:00:00.000,3976.76,4069.8,3903,3955.13
511,2019-01-09 04:00:00.000,3955.45,4006.81,3930.04,3966.65
512,2019-01-10 04:00:00.000,3966.06,3996.01,3540,3585.88
513,2019-01-11 04:00:00.000,3585.88,3658,3465,3601.31
514,2019-01-12 04:00:00.000,3601.31,3618.19,3530,3583.13
515,2019-01-13 04:00:00.000,3584.1,3611.1,3441.3,3476.81
516,2019-01-14 04:00:00.000,3477.56,3671.87,3467.02,3626.09
517,2019-01-15 04:00:00.000,3626.08,3648.42,3516.62,3553.06
518,2019-01-16 04:00:00.000,3553.06,3645,3543.51,3591.84
519,2019-01-17 04:00:00.000,3591.84,3634.7,3530.39,3616.21
520,2019-01-18 04:00:00.000,3613.32,3620,3565.75,3594.87
521,2019-01-19 04:00:00.000,3594.87,3720,3594.23,3665.3
522,2019-01-20 04:00:00.000,3665.75,3693.73,3475,3539.28
523,2019-01-21 04:00:00.000,3539.26,3559.51,3475.5,3526.9
524,2019-01-22 04:00:00.000,3526.88,3608.5,3434.85,3570.93
525,2019-01-23 04:00:00.000,3570.41,3607.98,3514.5,3552.82
526,2019-01-24 04:00:00.000,3552.97,3589,3529.22,3569.62
527,2019-01-25 04:00:00.000,3569.07,3587.15,3522.51,3565.29
528,2019-01-26 04:00:00.000,3566.69,3662.94,3545,3565.25
529,2019-01-27 04:00:00.000,3565.62,3579,3486,3550.84
530,2019-01-28 04:00:00.000,3550.05,3557.75,3380.27,3434.15
531,2019-01-29 04:00:00.000,3434,3443.45,3349.92,3411.04
532,2019-01-30 04:00:00.000,3410.04,3478,3387.1,3458.18
533,2019-01-31 04:00:00.000,3457.5,3489.2,3418.8,3434.1
534,2019-02-01 04:00:00.000,3434.1,3488,3401.2,3462.07
535,2019-02-02 04:00:00.000,3462.2,3526.4,3440.29,3504.77
536,2019-02-03 04:00:00.000,3504.06,3511.09,3426,3458.11
537,2019-02-04 04:00:00.000,3458.11,3484.88,3433.31,3463.22
538,2019-02-05 04:00:00.000,3463.22,3478.97,3448.43,3471.59
539,2019-02-06 04:00:00.000,3471.57,3482.72,3380,3405.37
540,2019-02-07 04:00:00.000,3407,3426.45,3390,3398.4
541,2019-02-08 04:00:00.000,3398.4,3733.58,3373.1,3659.04
542,2019-02-09 04:00:00.000,3660.27,3680.02,3625.13,3665.18
543,2019-02-10 04:00:00.000,3665.18,3684.99,3609.76,3680.06
544,2019-02-11 04:00:00.000,3679.75,3684.9,3615.53,3631.05
545,2019-02-12 04:00:00.000,3631.05,3667.6,3582.34,3631.46
546,2019-02-13 04:00:00.000,3631.51,3670,3591.75,3609.4
547,2019-02-14 04:00:00.000,3608.34,3626.4,3568.11,3590.56
548,2019-02-15 04:00:00.000,3590.57,3653.23,3573.45,3602.47
549,2019-02-16 04:00:00.000,3602.49,3648.2,3597.91,3618.41
550,2019-02-17 04:00:00.000,3617.22,3700.11,3604.4,3667.58
551,2019-02-18 04:00:00.000,3667.62,3925,3655,3898.6
552,2019-02-19 04:00:00.000,3897.35,3994.52,3856,3907.79
553,2019-02-20 04:00:00.000,3907.35,3986.98,3870.66,3969.74
554,2019-02-21 04:00:00.000,3969.74,4016.48,3901.03,3937.31
555,2019-02-22 04:00:00.000,3937.31,3988,3926.65,3962
556,2019-02-23 04:00:00.000,3962,4162.02,3933.15,4117.76
557,2019-02-24 04:00:00.000,4118,4198,3712.66,3743.56
558,2019-02-25 04:00:00.000,3743.56,3872.66,3740,3827.92
559,2019-02-26 04:00:00.000,3828.44,3841.51,3777,3809.23
560,2019-02-27 04:00:00.000,3809.31,3838.85,3677.17,3818.07
561,2019-02-28 04:00:00.000,3818.04,3888,3763.87,3813.69
562,2019-03-01 04:00:00.000,3814.26,3857,3813.01,3823
563,2019-03-02 04:00:00.000,3822.17,3841.31,3772.25,3819.93
564,2019-03-03 04:00:00.000,3819.97,3835,3781.32,3807.75
565,2019-03-04 04:00:00.000,3807.32,3830,3670.69,3715.3
566,2019-03-05 04:00:00.000,3716.1,3877.1,3703.55,3857.73
567,2019-03-06 04:00:00.000,3857.58,3907,3813.09,3861.84
568,2019-03-07 04:00:00.000,3861.84,3905.4,3840.4,3873.64
569,2019-03-08 04:00:00.000,3873.63,3932,3800,3864.89
570,2019-03-09 04:00:00.000,3864.88,3971.75,3854.75,3943.04
571,2019-03-10 04:00:00.000,3943.43,3943.43,3881.69,3916.82
572,2019-03-11 04:00:00.000,3915.99,3936.98,3830,3871.61
573,2019-03-12 04:00:00.000,3871.61,3905.2,3826.06,3882.73
574,2019-03-13 04:00:00.000,3882.69,3893.56,3840,3866
575,2019-03-14 04:00:00.000,3866,3920,3810.43,3877.12
576,2019-03-15 04:00:00.000,3877.12,3939.22,3872.2,3923.76
577,2019-03-16 04:00:00.000,3924.46,4056.98,3921.98,4005.98
578,2019-03-17 04:00:00.000,4005.98,4012,3950.01,3981.14
579,2019-03-18 04:00:00.000,3981.85,4037,3953.33,3987.81
580,2019-03-19 04:00:00.000,3987.83,4031,3970,4015.53
581,2019-03-20 04:00:00.000,4017.48,4050,3980.5,4043.04
582,2019-03-21 04:00:00.000,4043.04,4069.32,3880.01,3980.64
583,2019-03-22 04:00:00.000,3980.85,4008,3968.25,3986.93
584,2019-03-23 04:00:00.000,3987.89,4018.83,3978.01,4006.01
585,2019-03-24 04:00:00.000,4006.01,4006.02,3950,3992.18
586,2019-03-25 04:00:00.000,3991.35,3999.3,3888.71,3936.12
587,2019-03-26 04:00:00.000,3935.47,3958.98,3894,3948.55
588,2019-03-27 04:00:00.000,3948.77,4048,3936.15,4038.05
589,2019-03-28 04:00:00.000,4039.58,4039.7,4002,4027.81
590,2019-03-29 04:00:00.000,4028.22,4123.71,4024.03,4103.25
591,2019-03-30 04:00:00.000,4104.24,4140,4052,4106.97
592,2019-03-31 04:00:00.000,4106.99,4116.12,4082.57,4103.95
593,2019-04-01 04:00:00.000,4102.44,4158.7,4067,4144.56
594,2019-04-02 04:00:00.000,4144.54,4897.99,4140.54,4857.29
595,2019-04-03 04:00:00.000,4857.19,5275.01,4753.5,4932.6
596,2019-04-04 04:00:00.000,4932.59,5039.08,4777,4898.66
597,2019-04-05 04:00:00.000,4898.64,5028.22,4880.62,5004.95
598,2019-04-06 04:00:00.000,5004.96,5205,4928.59,5043.89
599,2019-04-07 04:00:00.000,5042.07,5234,5026,5170.27
600,2019-04-08 04:00:00.000,5170.27,5305,5039,5236.9
601,2019-04-09 04:00:00.000,5238.38,5238.4,5076.68,5150
602,2019-04-10 04:00:00.000,5150,5422,5135,5308.25
603,2019-04-11 04:00:00.000,5307.86,5332.67,4927,5017.37
604,2019-04-12 04:00:00.000,5017.37,5080.58,4861.22,5048.01
